cinv;cislo;budt;mist;osc;zapl;nazev;poh;nomenkl;kat;typmajet;ucet;datzar;trida;mj;cenamj;czcpa;skp;jkpov;druh;cmnoz;ccena;fizd;hjz;dod;cdokpor;cdok;vyrcis;rok;evcis;cinnost;zak;najz;naji;naj;pracn;datpok;kontr;zpinv;zptck;pozn;obr;prilohy
901;D09250452;902;139;;25.2.2025;"monitor I - HP Series 5 Pro 23,8"" FHD 524pf";801;;;1;84;25.2.2025;;ks;2589,40;26.20.17;;;;1,000;2589,40;;;14498138;999250141;225250452;CNK441011M;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250457;902;302;;17.3.2025;"monitor I - HP Series 5 Pro 23,8"" FHD 524pf";861;;;1;84;25.2.2025;;ks;2589,40;26.20.17;;;;1,000;2589,40;;;14498138;999250141;P250081;CNK4361K19;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250458;902;139;;25.2.2025;"monitor I - HP Series 5 Pro 23,8"" FHD 524pf";801;;;1;84;25.2.2025;;ks;2589,40;26.20.17;;;;1,000;2589,40;;;14498138;999250141;225250458;CNK4361K2J;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250459;902;313;;16.5.2025;"monitor I - HP Series 5 Pro 23,8"" FHD 524pf";861;;;1;84;25.2.2025;;ks;2589,40;26.20.17;;;;1,000;2589,40;;;14498138;999250141;P250153;CNK4361K1L;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250461;902;309;;1.3.2026;"monitor I - HP Series 5 Pro 23,8"" FHD 524pf";861;;;1;84;25.2.2025;;ks;2589,40;26.20.17;;;;1,000;2589,40;;;14498138;999250141;P260003;CNK4410FVZ;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250462;902;220;;13.3.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";861;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;P250073;CNK4350Z3B;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250463;902;304;;11.3.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";861;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;P250070;CNK4350Z1S;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250464;902;139;;25.2.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";801;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;225250464;CNK4350Z3R;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250465;902;139;;25.2.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";801;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;225250465;CNK4350Z36;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250466;902;308;;3.4.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";861;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;P250121;CNK4350Z32;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250467;902;139;;25.2.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";801;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;225250467;CNK4350Z1Q;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250468;902;220;;13.3.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";861;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;P250073;CNK43812S2;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250469;902;220;;13.3.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";861;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;P250073;CNK43812S3;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250470;902;304;;11.3.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";861;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;P250070;CNK43812S9;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250471;902;220;;13.3.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";861;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;P250073;CNK4350Z1M;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250472;902;137;;14.5.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";861;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;P250151;CNK4350Z3Q;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250473;902;139;;25.2.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";801;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;225250473;CNK4350Z3L;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250474;902;220;;13.3.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";861;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;P250073;CNK4350Z19;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250475;902;139;;25.2.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";801;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;225250475;CNK4350Z2X;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250476;902;139;;25.2.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";801;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;225250476;CNK4350Z38;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250477;902;137;;14.5.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";861;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;P250151;CNK4350Z3M;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250478;902;220;;13.3.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";861;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;P250073;CNK4350Z1G;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250479;902;308;;3.4.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";861;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;P250121;CNK4350Z35;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250480;902;139;;25.2.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";801;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;225250480;CNK4350Z3P;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250481;902;139;;25.2.2025;"monitor II - HP Series 5 Pro 27"" QHD 527pq";801;;;1;84;25.2.2025;;ks;4452,80;26.20.17;;;;1,000;4452,80;;;14498138;999250141;225250481;CNK4350Z37;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250484;902;139;;28.2.2025;teploměr/vlhkoměr PAPAGO TH2DIDO Eth.1 vč.snímače TH3;801;;;1;86;27.2.2025;;ks;6493,64;26.51.66;;;;1,000;6493,64;;;24256374;999250160;225250484;1075/8029, 0966/9464;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250485;902;139;;28.2.2025;teploměr/vlhkoměr PAPAGO TH2DIDO Eth.1 vč.snímače TH3;801;;;1;86;27.2.2025;;ks;6493,64;26.51.66;;;;1,000;6493,64;;;24256374;999250160;225250485;1075/8039, 0966/9417;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250486;902;139;;28.2.2025;teploměr/vlhkoměr PAPAGO TH2DIDO Eth.1 vč.snímače TH3;801;;;1;86;27.2.2025;;ks;6493,64;26.51.66;;;;1,000;6493,64;;;24256374;999250160;225250486;1075/8028, 0966/9459;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250487;902;139;;28.2.2025;teploměr/vlhkoměr PAPAGO TH2DIDO Eth.1 vč.snímače TH3;801;;;1;86;27.2.2025;;ks;6493,64;26.51.66;;;;1,000;6493,64;;;24256374;999250160;225250487;1075/8027, 0966/9217;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250488;902;139;;28.2.2025;teploměr/vlhkoměr PAPAGO TH2DIDO Eth.1 vč.snímače TH3;801;;;1;86;27.2.2025;;ks;6493,64;26.51.66;;;;1,000;6493,64;;;24256374;999250160;225250488;1075/8044, 0966/9331;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250489;902;139;;28.2.2025;teploměr/vlhkoměr PAPAGO TH2DIDO Eth.1 vč.snímače TH3;801;;;1;86;27.2.2025;;ks;6493,64;26.51.66;;;;1,000;6493,64;;;24256374;999250160;225250489;1075/8031, 0966/9354;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250490;902;139;;28.2.2025;teploměr/vlhkoměr PAPAGO TH2DIDO Eth.1 vč.snímače TH3;801;;;1;86;27.2.2025;;ks;6493,64;26.51.66;;;;1,000;6493,64;;;24256374;999250160;225250490;1075/8038, 0966/9303;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250491;902;139;;28.2.2025;teploměr/vlhkoměr PAPAGO TH2DIDO Eth.1 vč.snímače TH3;801;;;1;86;27.2.2025;;ks;6493,64;26.51.66;;;;1,000;6493,64;;;24256374;999250160;225250491;1075/8025, 0966/11831;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250492;902;139;;28.2.2025;teploměr/vlhkoměr PAPAGO TH2DIDO Eth.1 vč.snímače TH3;801;;;1;86;27.2.2025;;ks;6493,64;26.51.66;;;;1,000;6493,64;;;24256374;999250160;225250492;1075/8051, 0966/11829;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250493;902;325;;28.2.2025;mikrovlnná trouba PHILCO PMD 2010s stříbrná, 20 l, 700W;801;;;1;86;28.2.2025;;ks;1999,00;27.51.27;;;;1,000;1999,00;;;27082440;999250162;225250493;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250529;902;306;;28.2.2025;křeslo CONSUL krémové kožené, BEMONDI (PL);801;;;1;85;28.2.2025;;ks;10060,00;31.09.12;;;;1,000;10060,00;;;36183;999250185;225250529;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250530;902;220;;28.2.2025;věšák VASAGLE stojanový černý v.179cm, s poličkami;801;;;1;85;10.2.2025;;ks;1316,00;31.09.11;;;;1,000;1316,00;;;27082440;999250060;225250530;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250536;902;406;;27.10.2025;mobilní klimatizace Aga 7000 BTU, bílá, tř.A, 15 m2, 65dB;861;;;1;86;10.3.2025;;ks;4239,00;28.25.12;;;;1,000;4239,00;;;27082440;999250183;P250346;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250537;902;406;;19.3.2025;mobilní klimatizace Aga 7000 BTU, bílá, tř.A, 15 m2, 65dB;801;;;1;86;10.3.2025;;ks;4239,00;28.25.12;;;;1,000;4239,00;;;27082440;999250183;225250537;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250538;902;414;;19.3.2025;paletový vozík BF25AR červený, 2500 kg, kola guma-hliník;801;;;1;86;10.3.2025;;ks;8812,43;28.22.15;;;;1,000;8812,43;;;25930681;999250184;225250538;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250543;902;316;;19.3.2025;psací stůl  Mirelli A+ třešeň 160x80x75 cm;801;;;1;85;12.3.2025;;ks;3983,32;31.01.12;;;;1,000;3983,32;;;27830306;999250206;225250543;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250544;902;316;;19.3.2025;kontejner Mirelli A+ třešeň,mobilní, 4x zásuvka, 40x48x65 cm;801;;;1;85;12.3.2025;;ks;3386,79;31.01.12;;;;1,000;3386,79;;;27830306;999250206;225250544;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250561;902;139;;31.3.2025;Interkom - zvonek s kamerou Helios IP Verso;801;;;1;82;25.3.2025;;ks;36233,40;26.30.23;;;;1,000;36233,40;;;26768771;999250269;225250561;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250562;902;139;;31.3.2025;Interkom - licence Gold (video,integrace,výtah);801;;;1;97;25.3.2025;;ks;4035,00;;;;;1,000;4035,00;;;26768771;999250269;225250562;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250563;902;220;;28.11.2025;"videotelefon Indoor Compact - monitor 4,3"" barevný";861;;;1;82;25.3.2025;;ks;10974,70;26.30.23;;;;1,000;10974,70;;;26768771;999250269;P250387;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250564;902;101;;28.11.2025;"videotelefon Indoor Compact - monitor 4,3"" barevný";861;;;1;82;25.3.2025;;ks;10974,70;26.30.23;;;;1,000;10974,70;;;26768771;999250269;P250387;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250569;902;306;;31.3.2025;lednice ETA 253790020E +mrazák, malá černá RETRO, 90x55x62cm;801;;;1;86;31.3.2025;;ks;6507,50;27.51.11;;;;1,000;6507,50;;;27082440;999250273;225250569;SN: 3852406000655;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250570;902;306;;31.3.2025;mikrovlnná trouba ETA 121090000 Galateo stříbrná, 20 l, 700W;801;;;1;86;31.3.2025;;ks;2345,50;27.51.27;;;;1,000;2345,50;;;27082440;999250273;225250570;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250606;902;220;;24.4.2025;psací stůl výškově stavitelný,motor, 180x80cm třešeň/černá;801;;;1;85;3.4.2025;;ks;6622,33;31.01.11;;;;1,000;6622,33;;;27830306;999250282;225250606;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250610;902;139;;24.4.2025;rdst vozidl. MOTOTRBO DM2600 + mikrofon,klávesnice,klip;801;;;1;82;11.4.2025;;ks;21896,00;26.30.11;;;;1,000;21896,00;;;25397443;999250350;225250610;776TBF0300;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250640;902;413;;30.4.2025;ruční úklidový vozík Rapid 6 Kovo Žebrák;801;;;1;86;30.4.2025;;ks;3002,01;31.09.11;;;;1,000;3002,01;;;28240;222250609;225250640;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250702;902;139;;21.5.2025;rdst vozidl. MOTOTRBO DM2600 + mikrofon,klávesnice,klip;801;;;1;82;12.5.2025;;ks;21896,20;26.30.11;;;;1,000;21896,20;;;25397443;999250451;225250702;776TBF1200;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250703;902;139;;21.5.2025;rdst vozidl. MOTOTRBO DM2600 + mikrofon,klávesnice,klip;801;;;1;82;12.5.2025;;ks;21896,20;26.30.11;;;;1,000;21896,20;;;25397443;999250451;225250703;776TBF1226;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250704;612;22;;21.5.2025;rdst vozidl. MOTOTRBO DM2600 + mikrofon,klávesnice,klip;801;;;1;82;12.5.2025;;ks;21896,20;26.30.11;;;;1,000;21896,20;;;25397443;999250451;225250704;776TBF1182;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250706;612;22;;21.5.2025;rdst vozidl. MOTOTRBO DM2600 + mikrofon,klávesnice,klip;801;;;1;82;12.5.2025;;ks;21896,20;26.30.11;;;;1,000;21896,20;;;25397443;999250451;225250706;776TBF1164;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250714;902;206;;21.5.2025;datové uložiště NAS Synology RS1221RP+, zálohování 0365;801;;;1;84;15.5.2025;;ks;36458,00;26.20.15;;;;1,000;36458,00;;;27082440;999250458-9;225250714;SN: 24A0RXRD270GC;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250721;902;139;;31.7.2025;paměťový disk Samsung 980, SSD, 500 GB, formát M.2;860;;;1;84;13.5.2025;;ks;1499,00;26.20.15;;;;1,000;1499,00;;;27082440;999250460;P250239;SN: S78GNL0XB35250;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250725;902;139;;31.7.2025;paměťový disk Samsung 980, SSD, 500 GB, formát M.2;860;;;1;84;13.5.2025;;ks;1499,00;26.20.15;;;;1,000;1499,00;;;27082440;999250460;P250239;SN: S78GNL0XB35256;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250727;902;137;;21.5.2025;externí disk Samsung Portable T9, 1TB, černý;801;;;1;84;13.5.2025;;ks;2799,20;26.20.13;;;;1,000;2799,20;;;27082440;999250460;225250727;SN: S7CUNU0XC00243;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250803;902;220;;28.11.2025;2N stolní stojan pro videotelefon Indoor Compact D09250563;861;;;1;82;23.5.2025;;ks;1534,50;26.30.23;;;;1,000;1534,50;;;28189647;999250486;P250387;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250804;902;101;;28.11.2025;2N stolní stojan pro videotelefon Indoor Compact D09250564;861;;;1;82;23.5.2025;;ks;1534,50;26.30.23;;;;1,000;1534,50;;;86647211;999250486;P250387;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250805;902;137;;29.5.2025;sada nářadí na elektroniku iFixit Pro Tech Toolkit;801;;;1;84;28.5.2025;;ks;1910,00;25.73.60;;;;1,000;1910,00;;;27082440;999250488;225250805;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250806;902;241;;27.10.2025;automat.kávovar DeLonghi Magnifica Evo ECAM 290.31 stříbrný;861;;;1;86;23.5.2025;;ks;9021,00;27.90.11;;;;1,000;9021,00;;;27082440;999250492;P250346;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250824;902;550;;29.5.2025;regál kovový KOVONA FuturPlus, 5 polic 180x120x60cm pozink;801;;;1;85;29.5.2025;;ks;1699,00;31.01.11;;;;1,000;1699,00;;;47117559;591250110;225250824;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250825;902;550;;29.5.2025;regál kovový KOVONA FuturPlus, 5 polic 180x120x60cm pozink;801;;;1;85;29.5.2025;;ks;1699,00;31.01.11;;;;1,000;1699,00;;;47117559;591250110;225250825;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250826;902;550;;29.5.2025;regál kovový KOVONA FuturPlus, 5 polic 180x120x60cm pozink;801;;;1;85;29.5.2025;;ks;1699,00;31.01.11;;;;1,000;1699,00;;;47117559;591250110;225250826;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250827;902;550;;29.5.2025;regál kovový KOVONA FuturPlus, 5 polic 180x120x60cm pozink;801;;;1;85;29.5.2025;;ks;1699,00;31.01.11;;;;1,000;1699,00;;;47117559;591250110;225250827;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250881;902;322;;23.6.2025;vazač kroužkový Fellowes QUASAR+;801;;;1;86;4.6.2025;;ks;4822,00;28.24.12;;;;1,000;4822,00;;;27082440;999250542;225250881;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250922;902;241;;25.6.2025;vysavač aku tyčový BOSCH BBS611BSC Unlimited 6 černý;801;;;1;86;20.6.2025;;ks;5006,00;27.90.11;;;;1,000;5006,00;;;27082440;999250612;225250922;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250928;902;313;;24.7.2025;židle kancelářská BASE PLUS černá (kov,plast,síť);861;;;1;85;20.6.2025;;ks;1763,50;31.01.11;;;;1,000;1763,50;;;27830306;999250616;P250230;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250929;902;304;;26.6.2025;židle kancelářská BASE PLUS černá (kov,plast,síť);801;;;1;85;20.6.2025;;ks;1763,50;31.01.11;;;;1,000;1763,50;;;27830306;999250616;225250929;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250930;902;304;;26.6.2025;přístav.kontejner Primo Wood 4x zás, 43x80x74cm třešeň,zámek;801;;;1;85;20.6.2025;;ks;5659,00;31.01.12;;;;1,000;5659,00;;;27830306;999250616;225250930;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09250931;902;304;;26.6.2025;psací stůl rovný Primo Wood 160x80x74 cm třešeň;801;;;1;85;20.6.2025;;ks;4581,38;31.01.12;;;;1,000;4581,38;;;27830306;999250616;225250931;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251000;902;312;;28.7.2025;kanc.skříň policová/šatní Primo Wood 178x80x50cm třešeň;801;;;1;85;16.7.2025;;ks;9886,91;31.01.12;;;;1,000;9886,91;;;27830306;999250743;225251000;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251012;902;400;;28.7.2025;nabíječka vč.kabelu LIFE-BASE ventilátorů MEDUMAT/MEDUVENT;801;;;1;81;23.7.2025;;ks;19903,17;32.50.50;;;;1,000;19903,17;;;63886731;222250765;225251012;51172I001303;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251076;902;324;;21.8.2025;pračka/sušička GORENJE W3D2A854ADS, přední pl., A/D, 8/5kg,;801;;;1;86;11.8.2025;;ks;7589,00;27.51.13;;;;1,000;7589,00;;;27082440;999250789;225251076;VWJ080292V0WW76HF120156;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251077;902;550;;21.8.2025;regál kovový KOVONA FuturPlus, 5 polic 180x120x60cm pozink;801;;;1;85;12.8.2025;;ks;1699,00;31.01.11;;;;1,000;1699,00;;;47117559;591250156;225251077;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251087;902;139;;21.8.2025;mini IP kamera Dahua IPC-HUM8441E-E1-L3, 4MPx, perimetr;801;;;1;82;13.8.2025;;ks;13477,00;26.40.33;;;;1,000;13477,00;;;60487283;999250812;225251087;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251132;902;322;;31.8.2025;laminátor LEITZ iLAM Office Pro A3;801;;;1;86;15.8.2025;;ks;5965,30;28.23.23;;;;1,000;5965,30;;;48111198;999250835;225251132;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251143;903;2810;;20.3.2026;ochr.přilba JSP EVO ALTA Dualswitch oranžová, svítilna, štít;860;;;1;86;25.8.2025;;ks;4836,98;32.99.11;;;;1,000;4836,98;;;25594681;666250112;9260091;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251144;903;2810;;20.3.2026;ochr.přilba JSP EVO ALTA Dualswitch oranžová, svítilna, štít;860;;;1;86;25.8.2025;;ks;4836,98;32.99.11;;;;1,000;4836,98;;;25594681;666250112;P260091;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251340;902;305;;22.9.2025;věšák.stěna Primo, 3 háčky, police, 40x25x180cm třešeň;801;;;1;85;12.9.2025;;ks;2173,16;31.01.12;;;;1,000;2173,16;;;27830306;999250924;225251340;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251396;902;139;;25.9.2025;ATEN zař.pro ovládání PC/KVM OverNet,mini,USB,VGA 1920x1200;801;;;1;84;16.9.2025;;ks;14379,64;26.20.15;;;;1,000;14379,64;;;49358456;999250947;225251396;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251397;902;139;;25.9.2025;ATEN zař.pro ovládání PC/KVM OverNet,mini,USB,VGA 1920x1200;801;;;1;84;16.9.2025;;ks;14379,64;26.20.15;;;;1,000;14379,64;;;49358456;999250947;225251397;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251414;902;319;;26.9.2025;multifunkční tiskárna Kyocera Ecosys MA5500ifx mono A4;801;;;1;84;19.9.2025;;ks;30250,00;26.20.18;;;;1,000;30250,00;;;26768771;999250957;225251414;110C0Z3NL0;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251415;902;325;;30.9.2025;odkládací stolek KRAGSTA kulatý černý pr.49cm, v.51cm;801;;;1;85;26.9.2025;;ks;1245,00;31.09.12;;;;1,000;1245,00;;;27081052;999250959;225251415;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251416;902;325;;30.9.2025;odkládací stolek KRAGSTA kulatý černý pr.35cm, v.45cm;801;;;1;85;26.9.2025;;ks;1245,00;31.09.12;;;;1,000;1245,00;;;27081052;999250959;225251416;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251417;902;325;;30.9.2025;křeslo čalouněné REMSTA /Djuparp tmavě zelenomodré;801;;;1;85;26.9.2025;;ks;4490,00;31.09.12;;;;1,000;4490,00;;;27081052;999250959;225251417;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251418;902;325;;30.9.2025;křeslo čalouněné REMSTA /Djuparp tmavě zelenomodré;801;;;1;85;26.9.2025;;ks;4490,00;31.09.12;;;;1,000;4490,00;;;27081052;999250959;225251418;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251423;902;308;126;1.10.2025;tonometr BOSO ROID II.;801;;;1;81;1.10.2025;;ks;1292,68;32.50.50;;;;1,000;1292,68;;;;324250497;225251423;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251426;902;308;;1.10.2025;vlajka Zoom Quill S s prutem, podstava kříž;801;;;1;86;1.10.2025;;ks;2779,98;13.92.29;;;;1,000;2779,98;;;26936241;999250963;225251426;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251427;902;308;;1.10.2025;vlajka Zoom Quill S s prutem, podstava kříž;801;;;1;86;1.10.2025;;ks;2779,98;13.92.29;;;;1,000;2779,98;;;26936241;999250963;225251427;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251428;902;308;;1.10.2025;vlajka Zoom Quill S s prutem, podstava kříž;801;;;1;86;1.10.2025;;ks;2779,98;13.92.29;;;;1,000;2779,98;;;26936241;999250963;225251428;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251429;902;308;;1.10.2025;vlajka Zoom Quill S s prutem, podstava kříž;801;;;1;86;1.10.2025;;ks;2779,98;13.92.29;;;;1,000;2779,98;;;26936241;999250963;225251429;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251430;902;308;;1.10.2025;vlajka Zoom Quill S s prutem, podstava kříž;801;;;1;86;1.10.2025;;ks;2779,97;13.92.29;;;;1,000;2779,97;;;26936241;999250963;225251430;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251431;902;308;;1.10.2025;vlajka Zoom Quill S s prutem, podstava kříž;801;;;1;86;1.10.2025;;ks;2779,97;13.92.29;;;;1,000;2779,97;;;26936241;999250963;225251431;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251432;902;308;;1.10.2025;vlajka Zoom Quill S s prutem, podstava kříž;801;;;1;86;1.10.2025;;ks;2779,97;13.92.29;;;;1,000;2779,97;;;26936241;999250963;225251432;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
901;D09251433;902;308;;1.10.2025;vlajka Zoom Quill S s prutem, podstava kříž;801;;;1;86;1.10.2025;;ks;2779,97;13.92.29;;;;1,000;2779,97;;;26936241;999250963;225251433;;2025;;;;0,00;0,000;0,00;;;;2;2;;;
